genre,meta_mixed,meta_negative,meta_positive,metascore,movie_title,release_date,user_mixed,user_negative,user_positive,userscore
"Comedy,Romance",11,1,17,62,My Big Fat Greek Wedding,19-Apr-02,17,6,65,7.5
"Drama,Mystery,Thriller,Crime",18,8,1,36,Righteous Kill,12-Sep-08,25,31,31,4.9
Comedy,2,0,28,79,In a World...,9-Aug-13,16,12,58,6.6
"Adventure,Fantasy,Comedy,Animation,Family",16,1,9,51,Peter Rabbit,9-Feb-18,29,10,45,6.4
"Drama,Comedy,Romance",20,4,8,47,He's Just Not That Into You,6-Feb-09,32,14,38,6
"Drama,Comedy",23,6,11,46,The Upside,11-Jan-19,24,18,42,5.9
"Action,Biography,Drama,Sport",4,0,20,70,Fearless,22-Sep-06,7,4,68,8.3
"Drama,Romance",5,1,14,65,Dirty Dancing,25-Aug-87,14,4,61,7.8
"Drama,Sport",14,1,17,60,McFarland USA,20-Feb-15,12,8,59,7.3
"Comedy,Romance",9,16,5,38,Confessions of a Shopaholic,6-Feb-09,25,28,24,5.1
"Drama,Sport",12,4,17,54,Draft Day,11-Apr-14,21,6,46,6.7
"Adventure,Drama,Fantasy,Family",12,2,8,51,Mowgli: Legend of the Jungle,29-Nov-18,31,6,36,6.4
"Action,Drama,Thriller,Crime",11,5,3,40,Wild Card,30-Jan-15,41,12,16,5.3
"Adventure,Drama,Western",1,0,9,98,The Treasure of the Sierra Madre,24-Jan-48,4,2,60,8.5
"Thriller,Romance,Crime",1,0,21,90,The Crying Game,25-Nov-92,10,4,52,7.7
"Adventure,Fantasy,Comedy,Family",8,8,1,32,The Santa Clause 3: The Escape Clause,3-Nov-06,13,31,21,4.5
"Biography,Drama,History,Romance",11,1,22,62,The Duchess,19-Sep-08,11,4,49,7.5
"Action,Drama,Thriller,Crime",24,3,6,43,Brooklyn's Finest,5-Mar-10,20,14,30,5.6
"Action,Drama,Thriller",11,1,2,45,The Marine,13-Oct-06,7,21,34,5.8
"Comedy,Romance",12,9,4,37,Made of Honor,2-May-08,23,20,19,5
"Fantasy,Romance,Animation,Family,Musical",1,0,14,95,Snow White and the Seven Dwarfs,4-Feb-38,5,1,53,8.2
"Adventure,Comedy",1,0,8,71,Smiley Face,16-Nov-07,7,18,34,5.8
"Action,Drama,Thriller,War",14,5,10,49,Behind Enemy Lines,30-Nov-01,14,12,33,6.2
"Drama,Comedy",3,0,29,74,The History Boys,21-Nov-06,12,14,32,6.1
"Action,Adventure,Sci-Fi,Thriller",4,3,10,56,Star Trek III: The Search for Spock,1-Jun-84,20,2,35,6.9
Documentary,10,1,13,65,Samsara,24-Aug-12,6,6,44,7.8
"Biography,Drama",11,2,20,59,The Railway Man,11-Apr-14,15,3,34,7.2
"Drama,Romance",7,2,9,55,Perfect Sense,3-Feb-12,16,5,29,6.8
"Drama,Romance",11,19,2,30,Endless Love,14-Feb-14,9,24,17,4.3
"Comedy,Crime",8,2,21,62,Micmacs,28-May-10,12,2,34,7.5
"Action,Horror,Comedy",5,0,5,59,Dead Snow 2: Red vs. Dead,10-Oct-14,12,5,31,7.2
"Drama,History",9,9,2,33,54,28-Aug-98,6,36,6,2
"History,Crime,Animation,Documentary",0,0,22,92,Tower,12-Oct-16,2,3,42,7.9
Drama,18,12,10,45,Wonder Wheel,1-Dec-17,17,10,20,5.8
"Biography,Documentary",5,3,0,32,The Undefeated,15-Jul-11,0,38,9,1.9
Drama,7,1,21,65,In a Better World,1-Apr-11,9,1,35,7.8
Drama,17,3,17,55,The Conspirator,15-Apr-11,17,2,26,6.8
"Drama,Comedy",21,3,14,54,Thanks for Sharing,20-Sep-13,17,4,24,6.7
"Action,Drama,Thriller",14,8,13,45,The Sum of All Fears,31-May-02,25,4,15,5.8
"Sport,Comedy",12,8,9,46,The Ringer,23-Dec-05,14,9,19,5.9
"Adventure,Comedy,Romance,Music,Family",15,2,11,56,The Lizzie McGuire Movie,2-May-03,7,8,26,6.9
"Action,Adventure,Mystery,Comedy,Romance,Crime,Family",11,11,3,32,Agent Cody Banks 2: Destination London,12-Mar-04,14,18,9,4.5
"Biography,Drama,Romance",17,1,20,61,Frida,25-Oct-02,4,2,34,7.4
"Biography,Drama",8,0,22,77,A Quiet Passion,14-Apr-17,11,7,21,6.4
Drama,0,0,22,85,Girlhood,30-Jan-15,3,7,27,7.2
"Action,Adventure,Thriller",12,6,11,48,Vertical Limit,8-Dec-00,11,7,19,6.1
"Drama,Comedy,Romance",12,0,18,61,The Wackness,3-Jul-08,9,1,25,7.4
"Action,Adventure,Sci-Fi,Thriller",4,2,7,58,Flash Gordon,5-Dec-80,10,3,22,7.1
"Comedy,Documentary",9,3,6,53,Kevin Hart: Let Me Explain,3-Jul-13,8,6,21,6.6
"Music,Documentary",4,1,27,74,Metallica: Some Kind of Monster,9-Jul-04,2,1,31,8.7
"Fantasy,Comedy,Family",16,3,7,48,The Santa Clause 2,1-Nov-02,18,3,13,6.1
"Drama,Thriller,Crime",9,3,9,52,Absolute Power,14-Feb-97,11,3,19,6.5
"Drama,Comedy",11,3,10,50,Prom,29-Apr-11,13,4,16,6.3
"Drama,Comedy,Romance",6,1,12,63,Tallulah,29-Jul-16,6,1,25,7.6
"Drama,Mystery,Thriller,Crime",16,4,10,49,Death of a President,27-Oct-06,4,8,20,6.2
"Sport,Documentary",5,0,22,72,Step Into Liquid,8-Aug-03,0,4,27,8.5
"Music,Documentary",5,1,21,70,It Might Get Loud,14-Aug-09,3,1,27,8.3
Drama,3,0,23,81,White Material,19-Nov-10,5,4,20,6.8
Comedy,3,0,28,76,The Lovers,5-May-17,10,3,16,6.3
"Drama,Mystery,Thriller,Crime",6,1,12,62,Dolores Claiborne,24-Mar-95,4,2,23,7.5
"Adventure,Drama,Romance,War",1,0,14,91,The African Queen,21-Mar-52,5,0,23,7.8
Documentary,1,0,27,86,The Tillman Story,20-Aug-10,3,4,20,7.3
Drama,3,1,21,83,James White,13-Nov-15,10,2,15,7
"Drama,Romance",4,0,13,73,High Art,12-Jun-98,0,1,26,8.6
"Adventure,Drama,Comedy,Family",0,0,15,84,Lassie,1-Sep-06,5,5,16,7.1
"Drama,Mystery,Thriller",1,1,10,81,The Headless Woman,19-Aug-09,6,6,14,6.8
"Adventure,Fantasy,Animation,Family,Musical",2,0,8,68,Alice in Wonderland,14-Sep-51,5,0,20,8.1
"Drama,Romance",5,0,6,63,The Disappearance of Eleanor Rigby: Him,10-Oct-14,3,2,20,7.6
"Drama,History,Music",9,2,9,59,Copying Beethoven,10-Nov-06,3,4,18,7.2
"Drama,Romance,Musical",13,1,11,58,God Help the Girl,5-Sep-14,1,4,20,7.1
"Drama,Comedy,Romance",16,5,15,51,Le divorce,8-Aug-03,3,7,15,6.4
"Adventure,Sci-Fi,Drama,Fantasy,Comedy",11,0,12,58,The Man Who Killed Don Quixote,10-Apr-19,8,0,16,7.1
"Drama,Thriller,Comedy,Music",9,2,20,57,Happy Endings,15-Jul-05,4,4,16,7
"Action,Adventure,Sci-Fi,Comedy",7,1,6,53,Once Upon a Deadpool,12-Dec-18,5,13,6,4
Action,4,8,0,24,Redline,13-Apr-07,1,15,7,3.7
"Drama,Comedy",4,0,22,75,State and Main,22-Dec-00,7,4,11,6.2
"Music,Documentary",4,0,18,72,The Beatles: Eight Days a Week - The Touring Years,16-Sep-16,1,0,21,8.5
"Drama,Mystery,Thriller",15,3,12,57,The Dinner,5-May-17,8,10,4,4.4
"Sci-Fi,Thriller",10,7,5,43,The Final Cut,15-Oct-04,11,3,8,5.6
"Drama,Romance,Music",6,0,25,75,Liberty Heights,17-Nov-99,2,1,18,8.8
"Drama,Romance",2,1,15,73,The Wings of the Dove,7-Nov-97,1,1,19,8.6
Drama,2,0,9,68,The Secret Life of Words,15-Dec-06,3,0,18,8.1
"Drama,Fantasy",8,5,18,64,Northfork,11-Jul-03,1,10,10,5.1
Comedy,7,1,6,56,Kamikaze Girls,9-Sep-05,1,6,14,6.9
"Action,Drama,Crime",6,4,6,49,Paid in Full,25-Oct-02,3,6,12,6.2
"Drama,Comedy,Romance",8,2,0,39,From Prada to Nada,28-Jan-11,3,9,9,5.2
Drama,3,0,33,77,The Mustang,15-Mar-19,7,2,11,6.4
"Drama,Mystery,Thriller,Crime",4,0,6,73,Rope,25-Sep-48,2,0,18,8.6
Drama,5,0,27,69,Monsieur Ibrahim,5-Dec-03,0,2,18,8.2
"Drama,Comedy",10,4,8,53,Mister Lonely,2-May-08,4,5,11,6.6
"Drama,Comedy,Romance",5,1,2,46,Ashby,25-Sep-15,10,3,7,5.9
"Mystery,Thriller,Horror",1,0,14,87,The Wicker Man,7-Aug-74,2,2,15,7.4
"Sci-Fi,Drama,Thriller,Fantasy,Comedy",3,0,11,70,Save the Green Planet!,20-Apr-05,4,5,10,5.7
"Biography,Sport,Documentary",3,0,10,65,Through the Fire,10-Feb-06,0,4,15,7.8
"Thriller,Fantasy,Horror",2,6,10,52,Mother of Tears,6-Jun-08,8,1,10,6.5
"Mystery,Comedy,Crime",17,3,11,52,The Curse of the Jade Scorpion,24-Aug-01,10,1,8,6.5
Drama,5,0,23,71,Wonderland,28-Jul-00,1,2,15,8.4
"Drama,Romance,Musical",2,0,12,70,Love Songs,21-Mar-08,2,1,15,8.3
"Thriller,Horror",6,0,5,55,The Fog,8-Feb-80,7,1,10,6.8
"Drama,Mystery,Romance",18,11,6,38,Random Hearts,8-Oct-99,8,6,4,5.1
Comedy,9,5,3,38,Lay the Favorite,7-Dec-12,7,6,5,5.1
"Fantasy,Comedy,Family",1,0,20,72,Matilda,2-Aug-96,2,0,14,8.5
"Drama,Comedy,Romance",7,2,21,60,The Importance of Being Earnest,22-May-02,1,2,13,7.3
"Action,Adventure,Sci-Fi",7,0,6,58,TRON,9-Jul-82,5,0,11,7.1
"Thriller,Comedy,Crime",12,4,3,45,Kill Your Friends,1-Apr-16,8,2,6,5.8
"Comedy,Romance",18,8,6,42,Austenland,16-Aug-13,5,5,6,5.5
"Drama,Comedy",12,0,18,60,Calendar Girls,19-Dec-03,4,1,10,7.3
Drama,17,3,12,53,Imaginary Heroes,17-Dec-04,2,3,10,6.6
"Biography,Drama,History",7,1,4,51,The Liberator,3-Oct-14,2,4,9,6.4
"Thriller,Horror,Comedy",6,4,2,45,All Cheerleaders Die,13-Jun-14,5,3,7,5.8
"Drama,Romance",10,1,21,65,The End of the Affair,3-Dec-99,3,1,10,7.8
"Drama,Thriller,Comedy,Crime",3,3,9,61,Freeway,23-Aug-96,3,1,10,7.4
"Comedy,Documentary",5,1,5,56,The Fluffy Movie,25-Jul-14,3,2,9,6.9
"Drama,Comedy",11,4,8,50,Afternoon Delight,30-Aug-13,6,1,7,6.3
"Action,Sci-Fi,Thriller",3,4,1,43,Bleeding Steel,6-Jul-18,7,2,5,5.6
"Drama,Comedy,Romance,Crime",6,7,2,30,Feeling Minnesota,13-Sep-96,6,5,3,4.3
"Biography,Documentary",7,0,4,58,I Am Chris Farley,31-Jul-15,2,5,6,4.5
"Drama,Comedy",0,0,11,89,The Last Detail,12-Dec-73,2,0,10,7.6
Documentary,0,0,20,88,Shirkers,26-Oct-18,3,0,9,7.5
Drama,6,2,4,56,Boy Culture,23-Mar-07,1,2,9,6.9
Drama,9,1,5,54,Fierce People,7-Sep-07,1,3,8,6.7
"Drama,Comedy,Music",10,2,11,49,Soul Men,7-Nov-08,5,2,5,6.2
"Drama,Mystery,Thriller",7,12,7,36,Abandon,18-Oct-02,5,4,3,4.9
"Drama,Thriller",9,0,3,50,Partisan,2-Oct-15,5,1,5,6.3
"Drama,Comedy",7,2,5,48,Blue Like Jazz,13-Apr-12,3,2,6,6.1
Documentary,2,0,20,79,The Five Obstructions,26-May-04,1,2,7,6.6
Drama,3,0,12,73,Water Drops on Burning Rocks,14-Jul-00,2,2,6,6
"Drama,Romance",11,1,17,60,The Crime of Padre Amaro,15-Nov-02,2,1,7,7.3
"Action,Thriller",10,1,6,58,Under Siege,9-Oct-92,2,0,8,7.1
"Drama,Comedy",13,1,8,53,Samba,24-Jul-15,5,3,2,4
"Drama,Sport,Comedy,Romance",3,5,9,51,The Broken Hearts Club: A Romantic Comedy,29-Sep-00,2,2,6,6.4
"Action,Drama,Sport",10,2,7,49,The Mighty Macs,21-Oct-11,1,3,6,6.2
"Sci-Fi,Mystery,Thriller,Crime",4,2,3,48,In the Shadow of the Moon,27-Sep-19,3,5,2,3.5
"Drama,Romance",11,4,2,42,G,16-Sep-05,4,2,4,5.5
"Drama,Mystery,Thriller,Crime",4,7,0,27,I.T.,23-Sep-16,2,6,2,4
"Sci-Fi,Horror",3,0,12,75,Invasion of the Body Snatchers,22-Dec-78,2,2,5,6.2
Drama,4,0,12,74,Forty Shades of Blue,28-Sep-05,0,1,8,8.7
"Drama,Comedy",0,1,12,74,Little Sister,14-Oct-16,5,1,3,6.1
Documentary,5,0,10,65,Venus and Serena,10-May-13,2,3,4,5.2
Drama,7,0,6,55,Dhobi Ghat (Mumbai Diaries),21-Jan-11,1,5,3,4.2
"Sci-Fi,Thriller,Comedy,Romance",8,4,7,48,Memoirs of an Invisible Man,28-Feb-92,5,1,3,6.1
"Sci-Fi,Comedy",7,1,1,48,Airplane II: The Sequel,10-Dec-82,4,1,4,6.1
"Drama,War",5,2,2,44,Hyena Road,11-Mar-16,6,0,3,5.7
"Action,Drama,Thriller,Crime",5,3,1,39,Skin Trade,8-May-15,5,1,3,5.2
"Drama,Comedy",0,0,21,86,I'm Going Home,14-Aug-02,2,1,5,7.3
"Adventure,Biography,History,Documentary",0,0,11,78,The Last Man on the Moon,26-Feb-16,1,2,5,6.5
Drama,2,0,8,71,Marion Bridge,11-Apr-03,0,1,7,8.4
Documentary,5,0,9,65,The Future of Food,14-Sep-05,1,1,6,7.8
"Adventure,Drama",6,1,11,65,The Warrior,15-Jul-05,1,1,6,7.8
"Drama,Romance",11,1,18,62,The Golden Bowl,27-Apr-01,2,0,6,7.5
"Family,Documentary",2,2,3,49,GMO OMG,13-Sep-13,0,5,3,3.6
Drama,2,5,2,32,Night at the Golden Eagle,26-Apr-02,1,4,3,4.5
Drama,0,0,8,83,Glory,12-Apr-17,1,1,5,7
"Sci-Fi,Drama,Comedy",10,3,13,56,CQ,24-May-02,2,1,4,6.9
"Drama,Comedy",14,1,12,56,Sabrina,15-Dec-95,4,0,3,6.9
Thriller,5,1,1,46,Detour,20-Jan-17,4,1,2,5.9
"Drama,Comedy",5,2,3,46,Mind the Gap,24-Sep-04,0,3,4,5.9
"Comedy,Crime,Music",3,6,9,46,Airheads,5-Aug-94,3,1,3,5.9
"Biography,Drama,Musical",3,3,1,38,The Devil's Violinist,30-Jan-15,0,4,3,5.1
Drama,6,5,1,36,Poster Boy,11-Aug-06,1,3,3,4.9
"Mystery,Thriller",3,0,10,76,Creepy,21-Oct-16,1,1,4,6.3
"Drama,Comedy,Romance",10,1,17,60,The Emperor's New Clothes,14-Jun-02,3,0,3,7.3
"Drama,Comedy",5,2,7,57,The Great New Wonderful,23-Jun-06,0,1,5,7
"Biography,Drama,History",13,2,8,53,The Better Angels,7-Nov-14,3,2,1,4
"Drama,Music",9,1,6,52,Janie Jones,28-Oct-11,2,1,3,6.5
"Biography,Drama,Documentary,News",3,0,17,75,After Tiller,20-Sep-13,1,1,3,6.2
"Drama,Thriller",2,0,12,71,A Monster with a Thousand Heads,11-May-16,0,0,5,8.4
"Thriller,Comedy,Crime",3,0,5,65,6ixtynin9,20-May-05,0,0,5,7.8
"Drama,Comedy",7,0,7,63,The World According to Garp,23-Jul-82,1,0,4,7.6
Comedy,7,1,8,59,My Afternoons with Margueritte,16-Sep-11,1,2,2,4.6
"Drama,Comedy,Romance,Music",4,2,7,57,The Groomsmen,14-Jul-06,1,0,4,7
Comedy,9,1,7,57,Everything's Gone Green,13-Apr-07,1,1,3,7
"History,Comedy",6,1,2,47,History of the World: Part I,12-Jun-81,1,1,3,6
"Biography,Drama,Music",15,2,2,45,England Is Mine,25-Aug-17,4,0,1,5.8
Documentary,0,0,9,72,Betting on Zero,17-Mar-17,0,0,4,8.5
"Music,Documentary",3,0,12,70,The Music of Strangers: Yo-Yo Ma and the Silk Road Ensemble,10-Jun-16,1,0,3,8.3
"Drama,Thriller,Family",4,1,8,67,Gabriel,19-Jun-15,0,0,4,8
Drama,4,0,10,66,On the Outs,13-Jul-05,1,1,2,5.3
Drama,7,0,10,66,Jealousy,15-Aug-14,2,1,1,5.3
Thriller,5,1,11,62,Let the Corpses Tan,31-Aug-18,2,0,2,7.5
Documentary,4,0,7,62,The Year of the Yao,15-Apr-05,0,1,3,7.5
Drama,8,0,5,52,Submission,2-Mar-18,1,1,2,6.5
"Horror,Comedy",6,0,2,50,Therapy for a Vampire,10-Jun-16,3,0,1,6.3
"Biography,Drama,History,Romance",6,1,0,37,The Girl King,4-Dec-15,1,2,1,5
"Sci-Fi,Drama",15,11,2,36,Lucy in the Sky,4-Oct-19,2,2,0,2.3
"Drama,Mystery,Thriller,Horror",4,4,0,31,Jacob's Ladder,23-Aug-19,1,3,0,1.8
"Adventure,Drama,Fantasy",13,2,29,66,The Hobbit: The Desolation of Smaug,13-Dec-13,226,121,"1,334",7.8
"Mystery,Thriller,Crime",3,0,36,85,The Departed,6-Oct-06,108,308,"1,217",7.3
"Drama,Thriller",3,0,39,93,There Will Be Blood,26-Dec-07,122,171,"1,209",8.1
"Action,Thriller",5,4,31,68,John Wick,24-Oct-14,158,65,"1,104",8
"Action,Adventure,Fantasy",6,0,32,73,Spider-Man,3-May-02,81,30,"1,051",8.5
"Drama,Thriller,Crime",10,1,42,74,Prisoners,20-Sep-13,63,31,"1,007",8.6
"Action,Adventure,Sci-Fi",14,21,3,32,Transformers: Age Of Extinction,27-Jun-14,302,459,298,4.4
"Adventure,Comedy,Animation,Family",9,1,28,72,Wreck-It Ralph,2-Nov-12,54,30,813,8.4
"Biography,Drama,History,Thriller",2,0,43,93,Spotlight,6-Nov-15,52,48,791,8.1
"Action,Sci-Fi,Drama,Thriller",3,0,35,84,Snowpiercer,27-Jun-14,127,99,576,7.2
"Drama,Thriller,Romance,Musical",15,2,24,63,Les Miserables,25-Dec-12,128,72,570,7.5
"Action,Adventure,Sci-Fi,Thriller",23,7,16,49,Terminator Salvation,21-May-09,253,147,364,6.1
"Biography,Drama,History,Romance,War",7,0,40,71,Hacksaw Ridge,4-Nov-16,53,22,645,8.3
"Adventure,Fantasy,Comedy,Animation,Family",15,0,26,65,Monsters University,21-Jun-13,107,23,566,7.7
"Action,Adventure,Drama,Mystery,Thriller,Fantasy,Romance,Family",21,4,19,56,Maleficent,30-May-14,179,80,408,6.8
"Action,Adventure,Sci-Fi,Drama,Romance",24,2,12,48,Divergent,21-Mar-14,195,130,304,6
"Action,Drama,Fantasy,War",13,9,12,48,300: Rise of an Empire,7-Mar-14,195,112,297,6
"Drama,Comedy",8,1,33,72,50/50,30-Sep-11,64,6,533,8.4
"Action,Adventure,Drama,Fantasy,Romance",0,0,31,93,"Crouching Tiger, Hidden Dragon",8-Dec-00,48,52,487,8.1
"Action,Adventure,Thriller",11,0,31,66,Mission: Impossible III,5-May-06,89,38,457,7.8
"Mystery,Thriller,Horror",10,3,25,65,The Conjuring 2,10-Jun-16,72,42,468,7.7
"Adventure,Fantasy,Comedy,Animation,Family",7,0,33,75,Shrek 2,19-May-04,36,9,528,8.7
"Drama,Sport,Thriller,Romance,Crime",8,0,32,72,Match Point,28-Dec-05,40,52,463,8.4
"Sci-Fi,Thriller,Horror",17,10,6,41,The Purge,7-Jun-13,202,129,170,5.3
"Drama,Mystery,Comedy,Musical",11,1,38,72,"Hail, Caesar!",5-Feb-16,151,83,233,6
"Action,Adventure,Sci-Fi,History,Thriller,Horror",10,5,2,39,Resident Evil: Retribution,14-Sep-12,121,172,166,5.1
"Sci-Fi,Drama,Thriller",12,1,16,58,The Mist,21-Nov-07,59,77,322,7
"Sci-Fi,Drama,Thriller,Comedy,Romance",4,0,40,82,The Lobster,13-May-16,71,57,309,7
"Action,Adventure,Thriller",12,2,26,65,Hanna,8-Apr-11,81,30,323,7.7
"Mystery,Thriller,Horror",17,3,12,52,Scream 4,15-Apr-11,116,69,245,6.4
"Adventure,Fantasy,Horror,Comedy,Animation,Family",7,0,26,72,ParaNorman,17-Aug-12,37,21,362,8.4
"Biography,Drama,History,Comedy",1,0,52,90,The Favourite,23-Nov-18,34,40,323,7.8
"Action,Thriller,Crime",17,4,20,57,The Equalizer,26-Sep-14,92,38,266,6.9
Horror,1,0,11,76,A Nightmare on Elm Street,16-Nov-84,23,10,355,8.8
"Drama,Romance",7,0,35,81,Blue Valentine,29-Dec-10,44,62,278,6.9
"Drama,Mystery,Crime",28,3,15,52,Murder on the Orient Express,10-Nov-17,137,34,195,6.4
Comedy,10,2,24,64,Napoleon Dynamite,11-Jun-04,33,56,276,7.6
"Action,Sci-Fi,Comedy,Animation,Family",12,0,21,63,Megamind,5-Nov-10,68,14,278,7.5
Comedy,3,24,1,19,Grown Ups 2,12-Jul-13,65,217,69,3.1
"Sci-Fi,Fantasy,Comedy",2,0,6,71,Ghostbusters,8-Jun-84,22,21,303,8.3
"Adventure,Drama,Fantasy",8,17,4,34,"10,000 BC",7-Mar-08,91,131,92,4.6
Comedy,7,10,8,48,Project X,2-Mar-12,69,73,166,6
"Mystery,Thriller,Horror",3,0,30,81,The Blair Witch Project,16-Jul-99,52,51,204,6.9
"Drama,Mystery,Thriller,Romance,Crime",2,2,31,76,The Talented Mr. Ripley,24-Dec-99,18,12,272,8.8
"Drama,Mystery,Thriller,Crime",3,0,32,82,Eastern Promises,14-Sep-07,26,51,221,7
"Action,Drama,Fantasy",11,6,6,46,Immortals,11-Nov-11,132,52,111,5.8
"Drama,Romance",3,0,15,77,Before Sunrise,27-Jan-95,11,5,273,8.9
"Action,Comedy,Crime",2,14,0,13,Paul Blart: Mall Cop 2,17-Apr-15,21,206,52,2.5
"Drama,Thriller,Romance",2,0,37,82,The Constant Gardener,31-Aug-05,45,48,184,7
"Thriller,Crime",8,5,26,58,Ocean's Twelve,10-Dec-04,89,32,155,7
"Biography,Drama,Comedy",5,0,33,72,Magic Mike,29-Jun-12,71,55,148,6
"Adventure,Sci-Fi,Drama,Fantasy,Animation",14,0,17,60,9,9-Sep-09,64,25,185,7.2
"Drama,Comedy",11,2,21,67,"Synecdoche, New York",24-Oct-08,20,37,216,7.9
"Action,Adventure,Drama,Fantasy,Family",20,8,5,39,Percy Jackson: Sea of Monsters,7-Aug-13,84,75,78,5.1
"Drama,Mystery,Thriller",27,9,13,48,The Girl on the Train,7-Oct-16,102,33,101,6
"Comedy,Documentary",12,3,14,54,Jackass Presents: Bad Grandpa,25-Oct-13,56,31,142,6.6
"Drama,Comedy",6,2,24,70,Lars and the Real Girl,12-Oct-07,17,15,194,8.2
"Action,Drama,Romance,War",20,6,9,44,Pearl Harbor,25-May-01,69,62,92,5.6
"Action,Thriller,Crime",16,4,13,54,The Last Stand,18-Jan-13,77,17,122,6.6
"Biography,Drama,Sport",15,0,25,62,42,12-Apr-13,33,11,163,7.4
"Sci-Fi,Thriller,Horror",7,2,26,66,Splice,4-Jun-10,70,54,82,5.4
"Action,Thriller,Fantasy",8,6,0,32,Legion,22-Jan-10,35,99,66,4.4
"Action,Drama,Thriller,Fantasy,Horror",3,0,27,81,Mandy,14-Sep-18,37,31,129,6.9
"Action,Comedy",20,2,9,50,American Ultra,21-Aug-15,65,33,99,6.2
"Mystery,Thriller",0,0,18,100,Rear Window,1-Sep-54,8,4,183,8.8
"Thriller,Crime",5,0,24,77,Run Lola Run,18-Jun-99,12,4,173,8.9
Drama,13,9,19,46,Extremely Loud and Incredibly Close,25-Dec-11,66,36,85,5.8
"Adventure,Comedy,Animation,Family",13,4,14,53,Penguins of Madagascar,26-Nov-14,62,23,99,6.5
"Adventure,Sci-Fi,Animation,Family",3,1,26,73,Lilo & Stitch,21-Jun-02,22,3,157,8.5
"Action,Drama,Thriller",18,5,12,49,The Mechanic,28-Jan-11,95,15,72,6.1
"Drama,Comedy,Romance,Musical",17,12,13,47,Rock of Ages,15-Jun-12,57,41,81,5.9
"Adventure,Comedy,Animation,Family",26,3,5,49,Rio 2,11-Apr-14,63,32,83,6.1
"Adventure,Sci-Fi,Drama",0,0,10,90,Close Encounters of the Third Kind,16-Nov-77,26,7,139,7.8
"Thriller,Horror",19,9,8,43,The Wolfman,12-Feb-10,68,39,64,5.5
"Adventure,Sci-Fi,Comedy,Romance,Animation,Family",8,1,24,64,Robots,11-Mar-05,36,10,120,7.6
"Drama,Mystery,Thriller,Horror",20,9,8,44,The Ring Two,18-Mar-05,39,90,32,3.2
"Drama,Thriller",7,1,33,76,A Dangerous Method,23-Nov-11,56,18,85,6.4
"Adventure,Fantasy,Comedy,Animation,Family,Musical",13,5,14,56,Trolls,4-Nov-16,39,20,100,6.8
Documentary,1,0,37,88,Citizenfour,24-Oct-14,17,13,121,7.6
"Biography,Drama,Family",11,0,27,67,Finding Neverland,12-Nov-04,21,4,123,7.9
"Drama,Romance,Music",22,6,8,46,If I Stay,22-Aug-14,44,35,69,5.8
Drama,1,0,43,88,Leave No Trace,29-Jun-18,15,12,118,7.6
"Fantasy,Comedy,Family",7,0,29,70,Freaky Friday,6-Aug-03,24,10,107,8.2
"Action,Thriller,Horror",6,0,25,75,Joy Ride,5-Oct-01,12,5,123,8.7
"Action,Sci-Fi,Thriller,Comedy",12,13,2,30,The Tuxedo,27-Sep-02,18,108,14,1.8
"Drama,Comedy,Romance",4,0,13,76,When Harry Met Sally...,12-Jul-89,10,0,128,8.8
Comedy,16,3,15,53,Wanderlust,24-Feb-12,46,21,68,6.5
"Action,Sci-Fi,Mystery,Thriller,Animation",1,1,12,76,Ghost in the Shell,29-Mar-96,8,2,124,8.8
"Action,Drama,War",1,0,20,96,Ran,20-Dec-85,17,6,107,8.4
"Comedy,Family",1,23,0,12,The Master of Disguise,2-Aug-02,11,96,23,2.4
"Sci-Fi,Drama,Mystery,Thriller,Horror",8,0,4,61,Cube,11-Sep-98,28,7,94,7.3
"Drama,Mystery",2,0,36,90,Burning,26-Oct-18,16,8,103,7.8
Drama,4,0,14,74,Awakenings,20-Dec-90,8,2,113,8.6
"Drama,Comedy",9,1,25,62,The Best Exotic Marigold Hotel,4-May-12,31,5,86,7.4
"Drama,Thriller,Horror,Crime",5,0,14,67,I Saw the Devil,4-Mar-11,13,7,101,7.9
"Drama,Crime",4,0,16,76,Boyz n the Hood,12-Jul-91,9,3,108,8.8
Drama,5,1,15,66,Philadelphia,23-Dec-93,14,2,104,7.8
"Biography,Drama,Comedy,Crime",1,0,52,87,Can You Ever Forgive Me?,19-Oct-18,13,5,99,7.5
"Action,Adventure,Sci-Fi,Drama,Mystery,Thriller,Horror",17,4,5,48,Escape Room,4-Jan-19,50,14,53,6
"Action,Drama,Thriller,Crime",15,11,5,41,Sabotage,28-Mar-14,46,28,39,5.3
"Adventure,Comedy,Animation,Family",6,6,6,49,Open Season,29-Sep-06,41,18,50,6.1
"Thriller,Comedy,Crime",9,2,13,58,The Voices,6-Feb-15,34,6,66,7
"Drama,Comedy",7,0,37,77,While We're Young,27-Mar-15,35,10,59,6.5
"Drama,Mystery,Romance",0,0,9,100,Three Colors: Red,23-Nov-94,1,5,94,8.8
"Drama,Romance",5,1,27,74,Two Lovers,13-Feb-09,6,5,89,8.6
"Drama,Mystery,Thriller",8,0,30,77,Personal Shopper,10-Mar-17,26,9,64,6.5
Comedy,8,1,29,74,Cyrus,18-Jun-10,30,14,54,6.2
"Drama,Thriller,Horror",9,1,19,62,Bug,25-May-07,13,40,45,5
"Drama,Comedy",16,4,20,55,I Heart Huckabees,1-Oct-04,14,20,64,6.7
